Gender,Age,Waist,TotalHeight,source
2.0,57.0,95.0,157.0,NHANES
1.0,35.0,108.7,176.7,NHANES
2.0,62.0,92.0,163.1,NHANES
2.0,70.0,111.5,160.4,NHANES
1.0,32.0,133.2,179.3,NHANES
1.0,80.0,112.0,170.0,NHANES
2.0,52.0,83.9,160.6,NHANES
2.0,29.0,85.7,157.5,NHANES
2.0,67.0,109.2,164.0,NHANES
2.0,78.0,92.2,163.7,NHANES
2.0,71.0,84.6,164.5,NHANES
1.0,49.0,111.2,167.1,NHANES
1.0,31.0,104.3,187.8,NHANES
1.0,29.0,95.7,179.6,NHANES
2.0,45.0,81.1,152.2,NHANES
2.0,78.0,114.7,163.3,NHANES
1.0,62.0,104.6,175.1,NHANES
1.0,47.0,91.5,176.4,NHANES
2.0,78.0,100.4,155.5,NHANES
2.0,80.0,89.0,152.3,NHANES
1.0,65.0,123.4,182.9,NHANES
1.0,63.0,128.7,176.0,NHANES
1.0,48.0,83.2,176.5,NHANES
2.0,58.0,98.0,171.0,NHANES
2.0,50.0,89.3,162.8,NHANES
1.0,77.0,109.0,175.1,NHANES
2.0,77.0,87.7,164.9,NHANES
1.0,21.0,102.8,176.2,NHANES
1.0,30.0,88.2,186.7,NHANES
1.0,55.0,88.7,184.4,NHANES
2.0,77.0,122.3,160.7,NHANES
2.0,30.0,139.5,167.2,NHANES
2.0,56.0,72.0,164.8,NHANES
2.0,68.0,81.4,152.2,NHANES
1.0,32.0,93.0,174.9,NHANES
2.0,30.0,122.2,162.7,NHANES
2.0,80.0,102.2,150.3,NHANES
1.0,69.0,106.1,170.9,NHANES
1.0,73.0,99.0,178.0,NHANES
2.0,27.0,75.3,156.4,NHANES
2.0,36.0,101.5,172.9,NHANES
2.0,44.0,112.4,163.4,NHANES
2.0,58.0,90.4,147.9,NHANES
2.0,35.0,103.0,152.2,NHANES
1.0,55.0,118.4,175.2,NHANES
2.0,62.0,104.2,171.9,NHANES
1.0,71.0,99.6,173.3,NHANES
2.0,60.0,115.8,162.8,NHANES
2.0,59.0,79.5,148.7,NHANES
2.0,65.0,89.9,151.1,NHANES
2.0,60.0,82.9,159.8,NHANES
1.0,53.0,76.5,180.4,NHANES
2.0,57.0,120.6,158.2,NHANES
2.0,23.0,78.6,169.0,NHANES
1.0,68.0,139.4,177.0,NHANES
2.0,64.0,98.4,170.0,NHANES
2.0,32.0,89.0,155.5,NHANES
2.0,71.0,91.8,163.8,NHANES
2.0,52.0,117.3,147.5,NHANES
2.0,78.0,82.5,155.1,NHANES
1.0,58.0,93.0,177.4,NHANES
2.0,66.0,77.8,165.1,NHANES
2.0,25.0,74.7,166.1,NHANES
1.0,58.0,114.6,167.8,NHANES
2.0,50.0,91.5,152.4,NHANES
1.0,18.0,76.7,180.6,NHANES
2.0,58.0,116.1,163.7,NHANES
2.0,80.0,91.5,157.1,NHANES
2.0,80.0,86.6,140.3,NHANES
1.0,48.0,123.3,173.2,NHANES
2.0,79.0,109.5,155.1,NHANES
1.0,61.0,110.5,170.8,NHANES
2.0,46.0,85.1,159.5,NHANES
2.0,36.0,101.5,161.3,NHANES
2.0,80.0,120.5,155.4,NHANES
2.0,23.0,100.1,163.6,NHANES
2.0,56.0,128.6,150.2,NHANES
1.0,45.0,117.4,191.5,NHANES
1.0,68.0,103.2,179.8,NHANES
1.0,77.0,119.4,172.1,NHANES
2.0,39.0,87.1,158.6,NHANES
1.0,45.0,123.9,184.0,NHANES
2.0,72.0,118.0,159.2,NHANES
2.0,68.0,87.0,161.5,NHANES
1.0,40.0,92.6,165.1,NHANES
1.0,40.0,88.0,182.7,NHANES
2.0,26.0,132.5,166.3,NHANES
1.0,65.0,101.4,180.1,NHANES
2.0,49.0,116.1,169.4,NHANES
2.0,77.0,107.8,148.6,NHANES
1.0,68.0,96.0,178.5,NHANES
2.0,42.0,71.1,158.9,NHANES
1.0,68.0,110.2,174.6,NHANES
2.0,51.0,92.5,174.3,NHANES
2.0,52.0,81.0,166.9,NHANES
1.0,71.0,110.5,177.0,NHANES
2.0,48.0,98.9,153.7,NHANES
1.0,70.0,147.3,178.7,NHANES
2.0,53.0,121.0,162.0,NHANES
2.0,64.0,91.0,158.5,NHANES
1.0,71.0,89.3,174.8,NHANES
2.0,55.0,116.9,172.4,NHANES
2.0,55.0,86.2,154.6,NHANES
2.0,33.0,82.8,170.6,NHANES
2.0,65.0,127.5,163.7,NHANES
2.0,47.0,114.2,166.5,NHANES
2.0,41.0,120.3,155.8,NHANES
2.0,67.0,118.6,164.5,NHANES
2.0,46.0,74.4,157.5,NHANES
1.0,59.0,104.5,176.3,NHANES
2.0,72.0,90.8,156.2,NHANES
1.0,65.0,107.7,180.2,NHANES
2.0,68.0,109.0,153.5,NHANES
1.0,19.0,79.6,171.6,NHANES
1.0,51.0,87.3,162.8,NHANES
2.0,68.0,93.5,157.2,NHANES
2.0,64.0,105.3,162.1,NHANES
2.0,77.0,110.3,147.0,NHANES
1.0,75.0,88.6,163.5,NHANES
1.0,38.0,123.6,174.6,NHANES
2.0,79.0,134.5,160.2,NHANES
1.0,23.0,93.7,170.4,NHANES
1.0,19.0,83.0,179.7,NHANES
2.0,32.0,86.3,158.3,NHANES
1.0,69.0,121.0,189.7,NHANES
2.0,23.0,80.9,165.1,NHANES
1.0,40.0,101.5,160.0,NHANES
1.0,24.0,133.2,174.9,NHANES
1.0,33.0,96.1,175.1,NHANES
2.0,68.0,99.0,155.7,NHANES
2.0,54.0,92.5,150.4,NHANES
1.0,44.0,86.0,162.0,NHANES
2.0,80.0,105.7,155.7,NHANES
1.0,31.0,95.4,172.9,NHANES
2.0,31.0,100.9,167.9,NHANES
2.0,56.0,115.5,155.3,NHANES
1.0,53.0,135.6,189.8,NHANES
1.0,39.0,91.3,188.4,NHANES
1.0,64.0,88.7,183.7,NHANES
2.0,69.0,96.4,146.8,NHANES
2.0,53.0,93.3,159.8,NHANES
2.0,33.0,138.8,160.9,NHANES
1.0,80.0,103.3,169.3,NHANES
1.0,18.0,66.5,181.9,NHANES
1.0,61.0,88.6,167.8,NHANES
1.0,63.0,97.2,178.1,NHANES
2.0,19.0,73.5,174.4,NHANES
1.0,79.0,122.4,174.1,NHANES
1.0,23.0,86.2,174.1,NHANES
1.0,47.0,97.6,173.5,NHANES
2.0,63.0,92.2,161.2,NHANES
2.0,39.0,92.5,160.0,NHANES
2.0,42.0,86.0,164.6,NHANES
2.0,49.0,85.3,150.5,NHANES
2.0,66.0,134.5,165.1,NHANES
2.0,66.0,91.0,155.2,NHANES
1.0,31.0,97.3,185.2,NHANES
2.0,54.0,103.8,157.0,NHANES
2.0,75.0,112.2,155.7,NHANES
1.0,75.0,84.1,165.1,NHANES
2.0,57.0,91.1,150.1,NHANES
2.0,80.0,89.0,156.7,NHANES
1.0,48.0,123.4,179.4,NHANES
2.0,49.0,94.1,160.7,NHANES
1.0,44.0,100.0,175.1,NHANES
2.0,56.0,114.2,160.1,NHANES
1.0,55.0,89.0,184.1,NHANES
1.0,61.0,93.7,171.8,NHANES
2.0,64.0,75.4,156.8,NHANES
2.0,30.0,74.8,168.5,NHANES
1.0,58.0,100.2,188.1,NHANES
2.0,59.0,93.2,159.8,NHANES
1.0,48.0,123.0,173.5,NHANES
2.0,80.0,101.5,160.3,NHANES
2.0,60.0,118.8,167.1,NHANES
2.0,65.0,77.5,147.0,NHANES
2.0,33.0,132.8,152.0,NHANES
1.0,64.0,101.8,179.9,NHANES
2.0,61.0,86.8,158.6,NHANES
1.0,24.0,107.0,176.0,NHANES
2.0,69.0,83.2,149.7,NHANES
1.0,25.0,95.7,192.5,NHANES
1.0,34.0,112.0,174.4,NHANES
2.0,52.0,83.5,147.3,NHANES
2.0,57.0,102.3,166.5,NHANES
1.0,50.0,102.0,168.9,NHANES
2.0,38.0,82.0,167.5,NHANES
2.0,27.0,72.0,154.4,NHANES
2.0,41.0,82.8,169.5,NHANES
1.0,66.0,109.7,158.9,NHANES
1.0,70.0,116.8,170.9,NHANES
2.0,45.0,111.5,149.8,NHANES
1.0,69.0,132.0,171.6,NHANES
2.0,41.0,108.6,148.5,NHANES
1.0,37.0,104.7,170.9,NHANES
1.0,67.0,110.5,180.1,NHANES
2.0,26.0,87.6,149.9,NHANES
2.0,55.0,81.5,159.6,NHANES
1.0,62.0,107.6,181.5,NHANES
2.0,32.0,81.0,157.9,NHANES
2.0,58.0,130.6,151.7,NHANES
2.0,65.0,86.6,169.8,NHANES
1.0,74.0,111.9,167.0,NHANES
2.0,47.0,120.5,173.8,NHANES
1.0,70.0,106.7,177.7,NHANES
1.0,72.0,107.2,186.7,NHANES
2.0,41.0,110.1,146.2,NHANES
2.0,63.0,79.1,169.1,NHANES
1.0,33.0,96.1,167.5,NHANES
1.0,49.0,84.2,173.3,NHANES
2.0,53.0,109.9,160.5,NHANES
2.0,49.0,90.1,144.6,NHANES
1.0,50.0,96.3,173.1,NHANES
1.0,26.0,88.7,170.0,NHANES
2.0,31.0,113.4,169.4,NHANES
2.0,78.0,113.6,148.9,NHANES
2.0,64.0,120.5,169.7,NHANES
2.0,41.0,98.9,161.3,NHANES
1.0,73.0,113.5,176.9,NHANES
1.0,69.0,110.8,177.0,NHANES
2.0,68.0,96.0,157.1,NHANES
2.0,37.0,90.7,165.5,NHANES
2.0,73.0,87.6,150.6,NHANES
1.0,55.0,94.9,187.4,NHANES
1.0,73.0,101.5,172.7,NHANES
1.0,19.0,75.4,164.3,NHANES
2.0,25.0,75.8,164.7,NHANES
2.0,60.0,100.4,166.2,NHANES
1.0,70.0,88.5,156.9,NHANES
1.0,66.0,113.2,171.4,NHANES
1.0,40.0,114.3,173.1,NHANES
2.0,73.0,88.1,167.2,NHANES
2.0,36.0,102.7,149.8,NHANES
1.0,56.0,113.6,175.4,NHANES
2.0,69.0,114.1,154.5,NHANES
1.0,18.0,115.0,170.4,NHANES
1.0,62.0,131.7,184.2,NHANES
2.0,63.0,84.7,160.6,NHANES
1.0,43.0,103.0,169.8,NHANES
1.0,67.0,87.2,175.0,NHANES
1.0,75.0,98.0,180.1,NHANES
2.0,40.0,99.6,167.8,NHANES
1.0,80.0,99.6,162.0,NHANES
1.0,24.0,90.2,192.8,NHANES
2.0,41.0,108.8,164.3,NHANES
2.0,20.0,72.0,156.3,NHANES
2.0,31.0,92.1,163.9,NHANES
1.0,66.0,98.0,186.1,NHANES
2.0,44.0,92.3,159.6,NHANES
2.0,80.0,84.8,151.2,NHANES
1.0,43.0,107.2,177.0,NHANES
1.0,31.0,126.0,176.9,NHANES
2.0,80.0,110.6,156.8,NHANES
1.0,61.0,110.7,180.2,NHANES
1.0,44.0,101.9,166.8,NHANES
1.0,28.0,124.3,181.1,NHANES
2.0,51.0,88.6,133.0,NHANES
2.0,19.0,71.4,160.7,NHANES
2.0,72.0,92.7,155.9,NHANES
2.0,70.0,82.2,155.6,NHANES
1.0,44.0,81.4,164.2,NHANES
1.0,80.0,111.3,184.2,NHANES
2.0,65.0,95.1,158.8,NHANES
2.0,46.0,84.3,169.6,NHANES
2.0,50.0,103.5,149.3,NHANES
1.0,62.0,101.3,178.7,NHANES
2.0,57.0,106.2,167.8,NHANES
1.0,72.0,116.1,180.6,NHANES
1.0,80.0,102.0,170.0,NHANES
1.0,80.0,111.1,174.7,NHANES
2.0,64.0,105.7,175.9,NHANES
1.0,76.0,116.5,163.4,NHANES
2.0,61.0,77.3,158.5,NHANES
1.0,73.0,95.4,177.9,NHANES
1.0,60.0,102.3,181.3,NHANES
1.0,33.0,127.7,177.6,NHANES
2.0,31.0,137.0,162.5,NHANES
2.0,41.0,93.0,161.6,NHANES
1.0,26.0,78.2,186.7,NHANES
1.0,64.0,99.4,162.5,NHANES
2.0,70.0,103.3,162.8,NHANES
1.0,39.0,93.7,169.6,NHANES
1.0,73.0,103.8,180.2,NHANES
2.0,23.0,98.4,162.6,NHANES
1.0,58.0,107.7,186.5,NHANES
2.0,38.0,117.7,167.0,NHANES
2.0,42.0,76.0,165.0,NHANES
1.0,29.0,97.2,182.2,NHANES
1.0,75.0,92.3,173.9,NHANES
1.0,44.0,112.4,170.3,NHANES
2.0,31.0,133.3,163.4,NHANES
2.0,68.0,119.3,162.4,NHANES
1.0,80.0,107.1,169.2,NHANES
2.0,75.0,103.0,154.2,NHANES
2.0,35.0,90.7,160.0,NHANES
1.0,80.0,93.4,178.8,NHANES
2.0,63.0,115.2,159.8,NHANES
1.0,79.0,113.7,169.9,NHANES
1.0,18.0,69.9,170.2,NHANES
2.0,80.0,80.4,159.3,NHANES
1.0,74.0,130.8,186.3,NHANES
2.0,69.0,122.8,160.3,NHANES
1.0,72.0,135.5,169.7,NHANES
2.0,51.0,82.5,164.3,NHANES
1.0,48.0,93.3,170.6,NHANES
1.0,33.0,130.4,179.6,NHANES
1.0,73.0,113.2,175.0,NHANES
1.0,56.0,133.4,167.5,NHANES
2.0,45.0,143.3,167.9,NHANES
1.0,57.0,142.2,171.2,NHANES
2.0,53.0,93.3,161.4,NHANES
2.0,30.0,88.9,167.5,NHANES
2.0,43.0,87.8,179.5,NHANES
1.0,48.0,99.0,178.8,NHANES
2.0,58.0,91.0,160.5,NHANES
2.0,37.0,90.4,163.7,NHANES
2.0,74.0,110.0,151.3,NHANES
2.0,75.0,98.6,154.6,NHANES
2.0,59.0,99.5,150.6,NHANES
1.0,61.0,105.0,174.5,NHANES
1.0,33.0,93.4,157.8,NHANES
1.0,56.0,106.1,179.2,NHANES
2.0,61.0,108.4,163.7,NHANES
1.0,64.0,108.3,175.7,NHANES
2.0,38.0,124.0,173.1,NHANES
2.0,55.0,114.7,161.4,NHANES
1.0,51.0,120.4,181.2,NHANES
2.0,19.0,64.4,159.6,NHANES
2.0,36.0,109.7,162.7,NHANES
1.0,24.0,84.4,185.4,NHANES
1.0,20.0,100.0,170.2,NHANES
1.0,72.0,110.8,168.1,NHANES
2.0,44.0,96.0,160.1,NHANES
2.0,76.0,76.4,145.4,NHANES
2.0,38.0,151.2,159.9,NHANES
2.0,23.0,94.6,165.5,NHANES
1.0,39.0,93.1,181.7,NHANES
2.0,18.0,91.7,168.3,NHANES
1.0,36.0,89.6,183.6,NHANES
2.0,63.0,84.5,171.5,NHANES
2.0,53.0,78.4,162.2,NHANES
2.0,42.0,93.7,174.1,NHANES
2.0,54.0,98.9,158.9,NHANES
2.0,61.0,105.0,151.5,NHANES
1.0,71.0,94.1,168.4,NHANES
1.0,80.0,80.7,163.6,NHANES
2.0,32.0,98.3,170.2,NHANES
1.0,59.0,99.5,165.5,NHANES
1.0,46.0,70.3,156.0,NHANES
2.0,63.0,110.6,151.4,NHANES
2.0,34.0,99.8,151.2,NHANES
2.0,21.0,93.3,163.1,NHANES
2.0,33.0,88.3,165.3,NHANES
2.0,64.0,117.2,160.3,NHANES
1.0,66.0,112.9,170.2,NHANES
2.0,63.0,111.0,159.8,NHANES
2.0,31.0,116.8,157.0,NHANES
2.0,35.0,115.2,156.3,NHANES
1.0,46.0,94.0,176.5,NHANES
1.0,68.0,111.1,171.3,NHANES
2.0,75.0,96.7,165.6,NHANES
2.0,44.0,110.5,154.9,NHANES
2.0,33.0,110.3,161.2,NHANES
2.0,34.0,84.0,158.0,NHANES
1.0,28.0,98.0,184.7,NHANES
1.0,51.0,93.6,176.1,NHANES
2.0,61.0,89.0,154.8,NHANES
2.0,19.0,86.5,152.7,NHANES
1.0,69.0,111.0,176.9,NHANES
1.0,48.0,82.6,168.7,NHANES
2.0,67.0,88.5,154.6,NHANES
2.0,78.0,92.2,166.9,NHANES
2.0,27.0,104.1,157.0,NHANES
2.0,42.0,97.2,167.9,NHANES
2.0,62.0,119.4,154.3,NHANES
1.0,29.0,79.1,177.1,NHANES
1.0,69.0,101.3,174.3,NHANES
2.0,43.0,92.0,159.6,NHANES
1.0,50.0,133.3,188.4,NHANES
2.0,63.0,89.7,148.1,NHANES
2.0,61.0,108.0,170.2,NHANES
1.0,27.0,107.6,181.2,NHANES
2.0,43.0,121.0,162.6,NHANES
2.0,74.0,86.5,160.9,NHANES
1.0,33.0,94.5,180.5,NHANES
2.0,38.0,113.2,164.5,NHANES
1.0,19.0,77.4,180.4,NHANES
1.0,57.0,85.3,159.6,NHANES
2.0,78.0,108.8,157.1,NHANES
2.0,64.0,80.7,163.3,NHANES
2.0,65.0,94.9,149.4,NHANES
2.0,31.0,96.0,153.7,NHANES
2.0,60.0,104.7,157.1,NHANES
1.0,46.0,100.9,181.0,NHANES
1.0,51.0,119.9,176.7,NHANES
2.0,65.0,115.0,156.4,NHANES
2.0,58.0,163.3,159.8,NHANES
2.0,78.0,79.9,160.6,NHANES
2.0,40.0,116.6,164.5,NHANES
2.0,60.0,96.9,162.0,NHANES
2.0,78.0,97.5,163.5,NHANES
2.0,33.0,87.6,174.3,NHANES
2.0,60.0,76.0,162.9,NHANES
2.0,44.0,77.1,159.9,NHANES
2.0,57.0,104.9,155.2,NHANES
2.0,68.0,117.2,159.8,NHANES
2.0,34.0,125.4,172.9,NHANES
1.0,28.0,108.3,182.5,NHANES
1.0,66.0,134.4,175.0,NHANES
2.0,73.0,99.5,175.8,NHANES
1.0,67.0,99.3,175.3,NHANES
1.0,64.0,96.8,171.1,NHANES
2.0,28.0,114.6,159.5,NHANES
2.0,30.0,92.8,161.1,NHANES
1.0,55.0,82.9,169.3,NHANES
1.0,80.0,90.0,162.5,NHANES
2.0,65.0,114.3,162.4,NHANES
2.0,42.0,130.7,163.0,NHANES
2.0,19.0,65.5,153.5,NHANES
2.0,61.0,110.2,150.4,NHANES
1.0,51.0,100.4,163.4,NHANES
2.0,23.0,71.6,160.5,NHANES
1.0,20.0,122.6,175.8,NHANES
2.0,35.0,75.7,168.9,NHANES
1.0,43.0,122.8,192.7,NHANES
1.0,18.0,86.0,161.0,NHANES
1.0,44.0,129.0,180.4,NHANES
2.0,78.0,91.0,164.7,NHANES
1.0,61.0,106.4,163.8,NHANES
1.0,48.0,99.3,176.7,NHANES
2.0,43.0,86.4,160.8,NHANES
1.0,44.0,94.0,155.3,NHANES
1.0,27.0,82.5,169.7,NHANES
1.0,44.0,92.2,167.5,NHANES
2.0,79.0,84.3,149.5,NHANES
1.0,67.0,134.3,181.1,NHANES
2.0,66.0,125.0,151.4,NHANES
1.0,55.0,97.9,173.3,NHANES
1.0,67.0,105.6,169.0,NHANES
1.0,80.0,93.7,166.8,NHANES
1.0,72.0,132.9,177.7,NHANES
2.0,66.0,111.8,155.4,NHANES
1.0,34.0,99.5,172.9,NHANES
1.0,68.0,111.4,169.2,NHANES
2.0,51.0,82.0,166.9,NHANES
2.0,49.0,109.4,161.4,NHANES
2.0,66.0,70.2,160.8,NHANES
2.0,32.0,78.4,161.9,NHANES
2.0,43.0,118.1,160.4,NHANES
2.0,33.0,107.9,169.0,NHANES
2.0,38.0,99.3,151.7,NHANES
2.0,48.0,121.8,158.1,NHANES
1.0,46.0,100.5,181.5,NHANES
2.0,80.0,107.7,159.3,NHANES
2.0,46.0,85.9,171.6,NHANES
1.0,32.0,80.6,177.0,NHANES
1.0,72.0,116.0,174.9,NHANES
2.0,69.0,115.9,149.1,NHANES
2.0,23.0,124.1,158.5,NHANES
2.0,39.0,77.1,161.6,NHANES
2.0,40.0,101.1,159.2,NHANES
2.0,64.0,81.2,160.2,NHANES
2.0,67.0,104.5,168.1,NHANES
1.0,61.0,107.0,178.3,NHANES
1.0,80.0,95.2,166.4,NHANES
1.0,29.0,148.0,184.3,NHANES
2.0,40.0,119.5,157.2,NHANES
2.0,80.0,111.7,162.5,NHANES
1.0,21.0,85.5,180.0,NHANES
1.0,79.0,112.3,164.9,NHANES
2.0,49.0,111.4,168.4,NHANES
1.0,47.0,123.3,177.7,NHANES
2.0,18.0,70.9,172.2,NHANES
1.0,24.0,79.8,179.5,NHANES
2.0,66.0,91.1,158.3,NHANES
2.0,33.0,85.2,168.7,NHANES
2.0,75.0,99.1,156.8,NHANES
2.0,57.0,86.7,150.5,NHANES
2.0,18.0,65.6,150.3,NHANES
2.0,54.0,116.0,161.9,NHANES
2.0,67.0,83.0,159.7,NHANES
1.0,36.0,101.6,174.4,NHANES
2.0,75.0,110.5,162.2,NHANES
1.0,32.0,91.4,178.6,NHANES
2.0,18.0,80.8,151.1,NHANES
1.0,46.0,88.5,170.9,NHANES
2.0,20.0,90.7,171.0,NHANES
2.0,78.0,112.0,163.7,NHANES
2.0,73.0,90.5,158.8,NHANES
2.0,80.0,107.7,162.3,NHANES
1.0,30.0,72.8,176.0,NHANES
1.0,69.0,108.8,171.2,NHANES
2.0,54.0,102.1,173.3,NHANES
2.0,63.0,118.9,172.7,NHANES
1.0,62.0,113.0,174.3,NHANES
2.0,74.0,120.2,160.9,NHANES
1.0,74.0,86.0,154.7,NHANES
2.0,67.0,73.2,153.7,NHANES
1.0,45.0,117.3,175.2,NHANES
2.0,34.0,133.8,157.4,NHANES
2.0,44.0,84.7,160.9,NHANES
2.0,29.0,98.8,169.1,NHANES
2.0,51.0,94.3,165.1,NHANES
1.0,60.0,117.3,189.3,NHANES
1.0,72.0,111.1,175.6,NHANES
1.0,35.0,85.3,187.1,NHANES
2.0,40.0,94.8,157.3,NHANES
1.0,34.0,91.3,174.9,NHANES
1.0,18.0,86.8,190.6,NHANES
2.0,35.0,75.9,164.6,NHANES
2.0,80.0,87.8,144.0,NHANES
2.0,40.0,135.7,154.0,NHANES
1.0,73.0,143.6,174.0,NHANES
1.0,67.0,109.3,180.9,NHANES
2.0,63.0,79.3,158.5,NHANES
2.0,34.0,136.4,160.4,NHANES
2.0,59.0,91.3,162.9,NHANES
1.0,67.0,112.3,180.7,NHANES
2.0,72.0,74.7,155.7,NHANES
2.0,37.0,71.6,164.0,NHANES
1.0,34.0,66.0,176.1,NHANES
2.0,71.0,110.9,158.2,NHANES
1.0,32.0,86.6,177.2,NHANES
1.0,46.0,135.3,162.3,NHANES
1.0,64.0,99.0,154.2,NHANES
1.0,53.0,100.8,180.2,NHANES
1.0,63.0,94.5,185.3,NHANES
2.0,50.0,89.3,160.7,NHANES
1.0,73.0,107.2,187.6,NHANES
2.0,65.0,90.0,159.1,NHANES
2.0,70.0,89.5,153.1,NHANES
2.0,72.0,105.5,155.3,NHANES
1.0,71.0,80.1,174.1,NHANES
2.0,53.0,109.0,157.9,NHANES
1.0,71.0,87.7,183.7,NHANES
2.0,37.0,90.0,169.0,NHANES
1.0,58.0,110.8,184.5,NHANES
2.0,37.0,85.3,160.7,NHANES
1.0,67.0,96.1,172.1,NHANES
2.0,67.0,102.6,166.7,NHANES
1.0,44.0,112.7,163.9,NHANES
2.0,62.0,122.9,149.2,NHANES
2.0,74.0,105.6,168.4,NHANES
2.0,74.0,79.7,154.8,NHANES
2.0,43.0,93.2,170.4,NHANES
2.0,45.0,122.2,168.4,NHANES
2.0,60.0,104.2,158.2,NHANES
1.0,67.0,95.1,173.7,NHANES
2.0,40.0,88.5,167.1,NHANES
2.0,52.0,103.2,158.4,NHANES
2.0,62.0,109.9,166.3,NHANES
1.0,70.0,104.0,178.3,NHANES
1.0,75.0,131.1,171.0,NHANES
1.0,35.0,64.2,166.7,NHANES
2.0,20.0,92.0,161.3,NHANES
2.0,68.0,119.1,165.9,NHANES
2.0,26.0,93.4,174.3,NHANES
2.0,58.0,107.9,159.4,NHANES
1.0,38.0,130.0,176.8,NHANES
2.0,63.0,94.0,170.4,NHANES
2.0,36.0,77.3,168.4,NHANES
1.0,32.0,110.5,173.0,NHANES
1.0,71.0,93.4,167.5,NHANES
2.0,40.0,73.5,165.8,NHANES
2.0,67.0,91.7,166.6,NHANES
1.0,70.0,112.7,174.1,NHANES
2.0,21.0,85.1,176.0,NHANES
1.0,29.0,101.5,175.8,NHANES
2.0,50.0,101.4,160.7,NHANES
2.0,39.0,98.6,152.4,NHANES
1.0,72.0,108.5,177.4,NHANES
2.0,21.0,85.6,154.1,NHANES
2.0,44.0,91.1,161.0,NHANES
2.0,58.0,75.5,156.3,NHANES
1.0,55.0,95.6,178.4,NHANES
1.0,40.0,97.3,177.2,NHANES
2.0,75.0,129.5,165.0,NHANES
1.0,21.0,93.6,172.7,NHANES
2.0,65.0,91.4,152.8,NHANES
1.0,57.0,132.0,176.1,NHANES
1.0,77.0,94.5,183.8,NHANES
2.0,69.0,119.6,165.7,NHANES
1.0,56.0,123.7,174.6,NHANES
2.0,80.0,84.4,168.1,NHANES
2.0,67.0,99.7,163.2,NHANES
1.0,71.0,143.5,192.5,NHANES
2.0,24.0,121.1,155.8,NHANES
2.0,77.0,87.5,151.0,NHANES
2.0,60.0,81.0,148.5,NHANES
1.0,70.0,95.6,155.5,NHANES
1.0,67.0,101.7,179.0,NHANES
1.0,65.0,100.9,173.0,NHANES
1.0,67.0,96.5,160.9,NHANES
1.0,73.0,95.7,176.2,NHANES
1.0,37.0,122.6,173.3,NHANES
2.0,57.0,106.9,162.1,NHANES
1.0,59.0,107.2,180.2,NHANES
1.0,66.0,109.2,177.6,NHANES
1.0,59.0,91.9,176.1,NHANES
1.0,63.0,79.3,177.2,NHANES
1.0,73.0,95.2,177.4,NHANES
2.0,34.0,93.0,169.0,NHANES
1.0,37.0,94.2,176.7,NHANES
2.0,72.0,104.6,153.7,NHANES
2.0,34.0,83.9,169.6,NHANES
1.0,78.0,133.0,172.8,NHANES
2.0,70.0,91.2,160.1,NHANES
2.0,74.0,115.4,144.7,NHANES
2.0,30.0,85.5,168.3,NHANES
1.0,60.0,114.6,175.2,NHANES
1.0,34.0,88.0,174.4,NHANES
1.0,37.0,98.0,180.6,NHANES
2.0,34.0,91.2,170.2,NHANES
2.0,46.0,90.2,147.4,NHANES
2.0,69.0,108.5,161.7,NHANES
2.0,48.0,74.0,160.9,NHANES
2.0,62.0,86.3,167.9,NHANES
2.0,70.0,95.9,159.1,NHANES
1.0,65.0,117.7,167.2,NHANES
2.0,21.0,68.3,158.1,NHANES
1.0,80.0,92.8,170.7,NHANES
2.0,56.0,97.2,158.8,NHANES
2.0,65.0,122.4,162.5,NHANES
2.0,41.0,84.7,170.3,NHANES
1.0,65.0,115.8,177.7,NHANES
2.0,64.0,82.4,164.9,NHANES
2.0,26.0,88.7,146.1,NHANES
2.0,68.0,115.3,162.4,NHANES
2.0,62.0,88.1,148.5,NHANES
1.0,56.0,88.6,177.5,NHANES
1.0,35.0,97.5,167.1,NHANES
2.0,37.0,82.8,157.4,NHANES
2.0,53.0,86.6,155.7,NHANES
2.0,67.0,109.6,166.6,NHANES
1.0,71.0,131.4,178.5,NHANES
2.0,30.0,78.9,161.9,NHANES
2.0,46.0,81.2,148.8,NHANES
1.0,34.0,107.9,171.6,NHANES
2.0,66.0,75.2,163.6,NHANES
2.0,65.0,91.4,149.6,NHANES
2.0,47.0,81.4,162.7,NHANES
2.0,60.0,87.4,153.4,NHANES
2.0,43.0,106.0,170.2,NHANES
2.0,52.0,73.4,150.4,NHANES
2.0,63.0,123.5,163.2,NHANES
2.0,31.0,60.0,152.2,NHANES
2.0,51.0,130.8,166.3,NHANES
2.0,62.0,117.4,168.2,NHANES
2.0,57.0,101.7,155.2,NHANES
2.0,71.0,103.9,158.0,NHANES
1.0,40.0,95.3,190.9,NHANES
2.0,80.0,105.9,156.9,NHANES
2.0,36.0,98.3,169.0,NHANES
1.0,18.0,98.0,181.3,NHANES
2.0,67.0,92.5,148.2,NHANES
1.0,76.0,108.8,166.4,NHANES
1.0,59.0,104.4,171.0,NHANES
2.0,73.0,129.9,160.8,NHANES
1.0,55.0,92.7,176.3,NHANES
2.0,19.0,78.9,157.1,NHANES
2.0,80.0,105.6,145.8,NHANES
2.0,21.0,72.5,160.6,NHANES
2.0,60.0,101.9,150.2,NHANES
1.0,61.0,86.0,175.6,NHANES
1.0,18.0,78.4,189.4,NHANES
